Ticker,SPY
CurrentPrice,666.3499755859375
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 18:36:58

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
685.0,49606,4477,44819,476
686.0,6410,1084,7200,18
687.0,7370,765,7803,15
688.0,6641,974,7974,10
689.0,4811,561,4965,7
690.0,51752,3457,31145,468
691.0,7123,995,2777,7
692.0,6966,404,4338,15
693.0,6733,1546,5919,13
694.0,31850,275,3899,7
695.0,43537,963,15684,53
696.0,6744,228,4852,5
697.0,9553,94,3680,4
698.0,8413,108,4203,6
699.0,7318,60,4132,3376
700.0,74936,1786,11401,79
701.0,14237,460,279,6
702.0,4558,266,400,2
703.0,5829,41,477,1
704.0,4790,5,80,8
705.0,25380,48,3579,28
706.0,5451,6,56,1
707.0,3300,19,33,10
708.0,4682,19,1535,1
709.0,3655,2,142,2
710.0,33564,193,4923,37
711.0,2330,3,452,3
712.0,2520,11,48,2
713.0,5499,70,31,1
714.0,2848,52,58,2
715.0,32847,280,1611,2
716.0,4575,160,19,1
717.0,5499,6,23,1
718.0,6276,147,10,2
719.0,4115,1060,14,4
720.0,31732,63,3301,25
721.0,4944,3093,13,15
722.0,1945,6,0,2
723.0,1924,40,0,3
724.0,2897,162,9,9
725.0,19229,3,17,1
730.0,27352,3,9,1
735.0,10694,1,0,1
740.0,18462,2,0,1
745.0,9256,16,0,2
750.0,22341,76,3,1
755.0,15434,14,0,2
760.0,14445,50,0,2
765.0,6325,25,0,4
770.0,8663,434,0,4
775.0,6844,1,0,2
780.0,19868,1,0,0
785.0,3242,40,0,0
790.0,6770,2,0,0
795.0,3548,1,0,0
800.0,25840,1,6,1
805.0,2406,10,0,6
810.0,1637,23,0,0
815.0,5135,40,0,0
820.0,16825,20,0,0
825.0,10732,24,0,0
830.0,2771,1,0,10
835.0,2307,808,1,0
840.0,2403,1,0,40
845.0,7958,504,0,10
850.0,19616,13,0,10
855.0,921,4,0,0
860.0,1554,29,0,0
865.0,3867,55,0,0
870.0,2777,1456,0,0
875.0,4813,191,0,0
880.0,296,110,0,0
885.0,16957,1,0,0
890.0,7261,1704,0,0
895.0,4393,1400,0,0
900.0,7335,2,0,0
905.0,197,109,0,0
910.0,68,14,0,0
915.0,60,0,0,0
920.0,1820,0,0,0
925.0,633,0,0,0
930.0,600,0,0,0
935.0,2222,0,0,0
940.0,5510,1614,0,0
945.0,3525,0,0,0
950.0,4900,0,0,0
955.0,3537,1833,0,0
965.0,1789,1386,0,0
985.0,12,0,0,0
990.0,12,0,0,0
995.0,27,0,0,0
1000.0,47,1,0,0
1005.0,500,0,0,0
1010.0,18000,0,0,0
1015.0,750,0,0,0
1020.0,3996,0,0,0
1025.0,687,0,0,0
1030.0,2178,0,0,0
1050.0,4,4,0,0
1070.0,6,0,0,0
1075.0,18,2,0,0
1085.0,31,0,0,0
1095.0,19,2,0,0
1100.0,104,10,0,0
